Id,Text,Party
273446508512_10151441889653513,"Today, for the 37th time the Republicans in the house of  representatives will attempt to repeal the affordable care act.  It is needed by our nation, it was approved by the House and Senate, it was signed by the President AND it was upheld by the Supreme Court. It is time to move on and implement this much needed law.",Democrat
273446508512_10151218004733513,"To people of my generation there were just a few heroes for people like us. Chief among them were Martin Luther King Jr. and the Kennedys. From 1947 until 2011 there was always a Kennedy in Congress. In 2013 that tradition has been renewed, as we welcome Congressman Joseph P. Kennedy III to the U.S. House of Representatives. I am honored to continue to serve alongside people from a family with such a proud tradition of public service. Their dedication working on behalf of the poor, the downtrodden, the working class and those without a powerful voice has never wavered across generations. Their values are a testament to the best in American political history, past and present.",Democrat
367963843082_10152580903468083,ICYMI: My remarks on the House floor yesterday to stop the Amtrak bailout in its tracks: https://www.youtube.com/watch?v=pltKBy7gbxw&feature=youtu.be ,Republican
367963843082_10152526555758083,"At 2pm CT, the House Committee on Rules - Republicans will meet on amendments to the National Defense Authorization Act. Watch our hearing LIVE online: http://rules.house.gov/video/rules-committee-hearing-scheduled-may-20-300pm",Republican
367963843082_10152515259368083,A new poll shows that only 12 percent of Americans believe that ObamaCare is a success.  What are your thoughts on the presidentÛªs health care law? http://washington.cbslocal.com/2014/05/12/poll-only-12-percent-of-americans-believe-obamacare-is-a-success/  ,Republican
367963843082_10152496648783083,"At 1pm CT, the House Rules Committee will meet on the Success and Opportunity through Quality Charter Schools Act and the resolution to establish a Select Committee on Benghazi. Watch our hearing LIVE online: http://rules.house.gov/video/rules-committee-hearing-scheduled-may-7-200pm ",Republican
367963843082_10152422159458083, http://sessions.house.gov/index.cfm/weekly-newsletters?ID=54831B46-EBEA-48BC-8ABF-1F1AC1A28DDB,Republican
367963843082_10152339933218083,I was proud to meet with fellow Eagle Scouts from across the nation at the National Eagle Scout Association's Gathering of the Eagles reception this evening.,Republican
367963843082_10152226825688083,These are just a few of the jobs bills passed by House Republicans that are piled up on Senator Harry Reid's desk. LIKE and SHARE this post if you think the Senate should #VoteNow.,Republican
367963843082_10151801339418083,Check out this week's schedule in the House: http://majorityleader.gov/floor/weekly.html,Republican
367963843082_10151679899023083,Do you agree with the 53% of Americans who believe we should repeal ObamaCare?,Republican
367963843082_127165827450302,"With small business confidence low and a 7.8% unemployment rate, why hasnÛªt the PresidentÛªs Jobs Council met in one year? http://politi.co/UAYBNm",Republican
367963843082_516412021723959,White House says it will miss the legal deadline for submitting its budget to Congress ÛÒ again.   http://thehill.com/blogs/on-the-money/budget/276969-obama-budget-delayed-again-white-house-tells-paul-ryan,Republican
123916254317516_771368022905666,"Speaking to Southwestern Illinois Employers Association with my colleague Rep. Rodney Davis.  Followed a good discussion with State Senators David Luechtefeld, State Senator Sam McCann and State Rep CD Davidsmeyer.",Republican
123916254317516_641232819252521,"Luke 1:43 And whence is this to me, that the mother of my Lord should come to me?",Republican
123916254317516_630435786998891,"Zephaniah 3:17 The Lord thy God in the midst of thee is mighty; he will save, he will rejoice over thee with joy; he will rest in his love, he will joy over thee with singing.",Republican
123916254317516_622370624472074,"I was excited to be with North American Lighting (NAL) in Paris, Illinois, today when they announced the addition of 270 of new jobs at the facility. Great news in these tough economic times.",Republican
123916254317516_581879318521205,Just wrapped up a meeting with Grayville Mayor Joe Bisch at the Grayville City Hall.,Republican
123916254317516_551680878207716,"John 11:43 When He had said these things, He cried out with a loud voice ""Lazarus, come out.""",Republican
123916254317516_544316338944170,"Acts 2:21 And it shall come to pass, that whosoever shall call on the name of the Lord shall be saved.",Republican
123916254317516_534839183225219,"Today is Tax Freedom Day in Illinois. The average Illinoisans had to work until April 25th to pay their combined federal, state and local tax bill.  Americans shouldn't have to work nearly 1/3 of their year just to pay taxes.",Republican
123916254317516_586644868016992,Catch Rep. Susan Brooks of Indiana in this week's Republican Address!,Republican
123916254317516_489970117712126,"Deuteronomy 20:4 For the Lord your God is he that goeth with you, to fight for you against your enemies, to save you.",Republican
288586617834523_1004882446204933,"I'm honored to join OneAmerica, Northwest Immigrant Rights Project, Mayor Ed Murray, Michael Ramos, and more at the #Time4Relief rally to continue the push for comprehensive immigration reform and to call on the President to provide expanded deportation relief to stop families from being ripped apart. #TimeIsNow",Democrat
288586617834523_966216290071549,Congratulations to Eric Liu for his nomination to the Board of Directors of the Corporation for National and Community Service.  I applaud the President for this nomination as Eric is exactly the type of leader our country needs.  Eric is an influential & innovative thinker who brings with him years of experience in national and community service.  I have no doubt that he will continue to serve our country well.,Democrat
288586617834523_908177862542059,"The President's executive order will prohibit federal contractors from discriminating against individuals based on their sexual orientation or gender identity.  No one should be denied rights because of who they love.  I signed a letter to the President back in March urging him to take action on this issue, and I am very pleased he did.  Here is text of the letter: http://adamsmith.house.gov/UploadedFiles/Federal_Contractor_Employment_Non-Discrimination_Letter.pdf #ENDA ",Democrat
288586617834523_10201649968587836,"Through adding another year of sequestration, this legislation takes from folks who rely on Medicare and other mandatory programs, and from readiness accounts that prepare and train our troops. This is unacceptable. These are challenging issues that we need to address, but Congress keeps refusing to make difficult choices demanded of us. We are simply robbing one group of deserving people ÛÒ Medicare, Medicaid, and Social Security recipients ÛÒ to pay for helping another group of deserving people, our military retirees. This is just a shell game, and it is irresponsible.    Read my full statement on today's vote here.  ",Democrat
288586617834523_815365708489942,"Today, is the 41st Anniversary of #RoevWade. It's important that we continue to protect every woman's right to make decisions about her health. #Roe41",Democrat
288586617834523_674769319216249,I am looking forward to playing in the 52nd Annual Congressional Baseball game at Nationals Park on Thursday.  I'll be wearing my University of Washington Huskies baseball jersey.  The game is for a great cause as it raises money for charities.,Democrat
288586617834523_671925226167325,"I was extremely disappointed that Republicans passed an amendment today that targets hundreds of thousands of DREAMers who, through no fault of their own, were brought to this country as young children.  These children have lived in the United States for years as law-abiding individuals, however the amendment adopted by House Republicans today, draws no distinction between DREAMers and criminals posing security risks to our communities.  We need an enforcement policy that focuses our limited resources on enhancing public safety by targeting serious criminals, not DREAMers.  See my full statement below.  http://1.usa.gov/13J6Kmi",Democrat
288586617834523_325934580843743,"Today, on Korean American Day, I join all Americans in celebrating the culture and achievements of the Korean American community.  http://capac-chu.house.gov/press-release/capac-members-recognize-korean-american-day  ",Democrat
107736785195_425609007514191,Smith: The President's policies should put Americans first. Are you ready for the SOTU?,Republican
96007744606_10152426346604607,Idaho National Laboratory continues to be a driving force in IdahoÛªs economy and the lab should be proud of its role in both the local community and worldwide.  http://m.localnews8.com/news/inl-tallies-up-contribution-to-local-economy/29174094,Republican
96007744606_10152140506229607,Congressman Mike Simpson spoke in opposition to an amendment that would have harmed the U.S. sugar program that Idaho farmers depend on to compete in the world market. The sugar program is designed to operate at no-cost to taxpayers.   https://www.youtube.com/watch?v=mMkyddFjGwc,Republican
96007744606_10151971186179607,"On Wednesday, Congressman Simpson met with the Idaho Sugarbeet Growers Association.  Congressman Simpson is the Republican lead and co-chair of the House Sugar Caucus.",Republican
9086721830_10151964216951831,"To my Jewish constituents, a very happy Passover to you and your family. Chag Sameach!",Democrat
9086721830_10151851202426831,Looking forward to watching the Opening Ceremony tonight and cheering on Team USA. What's your favorite event? #Sochi,Democrat
54386677806_10152397860642807,Thank you to all of our regionÛªs first responders and emergency personnel for their immediate action in securing the scene after Saturday's train derailment in Altoona. ,Republican
54386677806_10152257718977807,"Congratulations to World Kitchen in Greencastle for nearing completion of their $20 million renovation! I was happy to be represented at the rededication ceremony, and am pleased to see so many great employers choosing Franklin County to expand and grow.",Republican
54386677806_10151986728582807,"Today I had the great honor of speaking at the commissioning ceremony for the USS Somerset, named in tribute to the victims of United Flight 93. I worked hard to make sure she was commissioned here in Pennsylvania, and it was an emotional moment watching her officially join our nationÛªs naval forces. Despite their different backgrounds, creeds, and ethnicities, the passengers of Flight 93 banded together as Americans to protect their country in one of our nationÛªs darkest hours. Their personal sacrifice and stand against evil that day will forever be remembered, both in history and in our hearts.",Republican
54386677806_10151685150537807,"President Obama will negotiate with the Russians and the Iranians, but he will not come to Capitol Hill and talk with the duly elected representatives of the American people. He wants to see the government shut down, but that is not what we want or what hardworking Americans want. Obamacare is not ready to be rolled out on October 1st and it is going to drive our economy into the fiscal ditch.  The House will vote on a delay of the individual mandate for one year. We believe that Americans should be afforded the same consideration that the president has promised to big business. We also want fairness for all and have included a measure that will strip out the federal contribution for members, staff, the presidentÛªs cabinet and political appointees.  The House has been the only one fighting to avert a government shutdown. We have worked through the weekend, while the Senate stayed in recess. The president has refused to speak with the peopleÛªs elected representatives.  It is time for the Senate and the president to become engaged and fight for commonsense solutions for the American people. A government shutdown will only be temporary, but Obamacare is going to have long term consequences that will stifle our economy.",Republican
54386677806_327720880667486,"Today I voted for the No Budget, No Pay Act. This will require the House and Senate to each pass a budget resolution. If they donÛªt, then members wonÛªt get paid. The House passes a budget every year, but the Senate hasnÛªt passed one in four years. It is time for the Senate to start working for the people, if they canÛªt do that, they shouldnÛªt get a paycheck.",Republican
110685735673141_689656351109407,Don't forget! Our #CA38 Community Office Hours begin today.  Come meet my staff and get help resolving any issues you may have with a federal agency.,Democrat
110685735673141_628387613902948,"We have several manufacturers of precision tools and components in our district, so it was great to finally tour the L.A. NTMA in Santa Fe Springs.   The center helps train men and women for careers in tooling, machining, and the manufacturing industry. With a 90% job placement rate, it's great to know that centers like this are producing professionals that meet the demand for a well-trained and skilled workforce in our district.",Democrat
110685735673141_453942734680771,Congresswoman Sanchez met with executive directors from area chambers of commerce to talk about the local business climate and how to best support small business.,Democrat
81058818750_10152548304733751,"Each year, millions of Americans face the reality of living with a mental health condition. During Mental Health Awareness week, we must renew our fight to end the stigma, provide support, and advocate for equal care. If you or someone you know may need a mental health assessment please visit: http://nj.gov/humanservices/dmhs/home/",Democrat
81058818750_10152251047813751,"I enjoyed celebrating the retirement of my good friend Susan Mearns, the Hudson County Division Chief of Housing and Community Development yesterday. While I was there I had the opportunity to speak with the new Hudson County Director of Health and Human Services, Darice Toon, regarding my legislation, the New Opportunities for Bicycle and Pedestrian Infrastructure Financing Act. I look forward to working with Darice in the future and wish Susan all the best in her retirement.",Democrat
81058818750_10152238265783751,"Data breaches, like the ones weÛªve most recently seen with eBay and Target, happen far too often.  Citizens put their trust in corporations and their security systems every day when they shop, bolstering the economy and providing for their families in the process.  It is unfair that they are unprotected as they go about their daily lives.  I am pleased to introduce The Commercial Privacy Bill of Rights with Senator Menendez in order to protect consumersÛª personal information and hold those accountable who fail to keep that information secure. To read my full press release, please visit: http://1.usa.gov/RX7gg6",Democrat
81058818750_10152083284213751,Saying farewell to Ambassador King of Taiwan,Democrat
81058818750_10151482172893751,"In honor of National Peace Officers Memorial Day, IÛªd like to thank our law enforcement officials who have bravely and tirelessly worked to keep our communities safe. About 140-160 officers are killed in the line of duty each year and their families and co-workers are left to cope with the tragic loss. We take this day to honor our law enforcement officials who have dedicated their lives to our safety and unfortunately paid the ultimate sacrifice for our protection. Taking place during Police Week, thousands of law enforcement officers travel to Washington, D.C. to participate in events honoring these men and women.  I thank our law enforcement officials who have bravely and tirelessly worked to keep our communities safe.",Democrat
99332606976_10152576673246977,Mary Burns sent this photo: Shopping at Dana's Flower Basket in San Mateo.,Democrat
99332606976_10152508381866977,"World Champions, see you at the parade on Market Street this Friday! What a magical team!",Democrat
99332606976_10152277694946977,"Is this your idea of fairness? The so called ÛÏChild Tax Credit Improvement Act,Û which just passed in the House of Representatives, would give a married couple with two children earning $160,000 a year a new annual tax cut of $2,200. A single mother with two kids earning $14,500 a year would lose $1,725 annually. ",Democrat
99332606976_10152259432771977,Subscribe to my YouTube channel at youtube.com/JackiespeierCA14!,Democrat
99332606976_10152115586896977,"The inaction of Congress is detrimental to working families, single mothers and our veterans who have sacrificed so much for this nation. After spending the night at a homeless shelter in my district, I called on my colleagues to take the Homeless Shelter Challenge, to talk to their constituents who do not have a home, and meet the families we are failing by our inaction. Thank you Congressman Jim McGovern for taking that challenge!",Democrat
99332606976_10151971141881977,"Dr. Natalie Batalha closed Young Women CAN! with her favorite quote by Rui Borges: ""One day from the shores of a new world we will gaze out at the sea that took us there and its waves will be stars.""",Democrat
99332606976_10151730398881977,Six hundred seniors were educated and entertained by a wonderful lineup of speakers at the 26th annual Seniors on the Move conference.,Democrat
99332606976_10151723748591977,"I was thrilled to meet Marlow and Ginny at the Millbrae Library today. In July, we held a Rescue Animal Photo contest on my Facebook page. We did one for dogs and one for cats. Marlow won the ÛÏTop CatÛ contest hands down, he received 75 Likes. Here is what Ginny wrote when she submitted her photo:  ""My name is Ginny McLain, I'm the Children's Librarian at the Millbrae Library.  I rescued Marlowe during one of the Homeless Cat Network Adoption Fairs that we hosted at the Library.  The moment I saw Marlowe I just knew he would be the perfect ""Storytime Kitty!""  I was right!  Marlowe makes regular appearances at our Library storytimes and performs a variety of stunts to the delight of the all the children. Now he even receives fan mail! And to think! Marlowe was found abandoned in a box on the side of the road! I think he's the best!Û",Democrat
99332606976_10151534725976977,"Today is the 60th anniversary of the end of the Korean War, too often referred to as the ÛÏForgotten War.Û No war can be forgotten. We must always remember the cost in lives and dollars and the lessons that should be learned. It stuns me to remember that 2.5 million people were killed, including over 33,000 Americans. There was no peace agreement; an armistice halted the fighting in 1953, but officially, the Korean Peninsula remains at war. I am reminded that most of us in Congress have never experienced the horrors of combat, yet we give permission to send our young men and women into war more often than we should. Let this anniversary serve as a reminder that we must enter war only as a last resort.",Democrat
50936151681_10152165565391682,Proud that Louisiana ranks #1 in the nation for best business climate. Must be that perfect roux for economic growth. Share if you agree. ,Republican
50936151681_10151922247496682,Thank you to the LSU Student Government Delegation for meeting with me today. Always great to engage in discussions with the young leaders from my alma mater!,Republican
50936151681_10102983871659305,How will the Obama Administration try and spin the latest Obamacare enrollment figures? #TrainWreck http://nyti.ms/L3V6z4,Republican
50936151681_10151754439511682,"By delaying another component of his signature law for a select few, President Obama has yet again confirmed what weÛªve long said ÛÒ his health care law is unworkable and harming American families.",Republican
50936151681_10151626728086682,"In case you missed my interview on Special Report with Bret Baier last night, click here to watch: http://video.foxnews.com/v/2748916759001/rep-steve-scalise-on-why-he-voted-no/?playlist_id=928378949001",Republican
94978896695_10151914348356696,"Congressman speaks with veterans affected by toxins
 
 
 Created on Thursday, 14 November 2013 00:00. | Written by Patrick Malee. | Print 
 
 by: TIDINGS PHOTO: VERN UYETAKE - U.S. Navy veterans Marlyn Miller and Daniel Larsen spoke to U.S. Congressman Kurt Schrader on Veterans Day about their exposure to toxic chemicals while in the service. 
 
 When Daniel Larsen stood up to speak at a mid-October town hall meeting hosted by U.S. Congressman Kurt Schrader, it wasnÛªt to voice a complaint about the recent government shutdown or to discuss second amendment rights. 
 
 The issue he brought forward was very specific, one that he and scores of other Navy veterans had dealt with for years, yet remained unknown to officials like Schrader. 
 
 http://portlandtribune.com/wlt/95-news/201047-congressman-speaks-with-veterans-affected-by-toxins",Democrat
94978896695_10151662866991696,I was honored to present a Bronze Star and a Purple Heart to World War II veteran James Dell Hardin. I am thankful for our many service members and veterans who have fought and continue to sacrifice to keep our country safe.,Democrat
150338151681908_759553937426990,ItÛªs beginning to look a lot like Christmas! #TBT #tistheseason,Republican
150338151681908_691615077554210,Neat addition to #AZ06!,Republican
150338151681908_676693285713056,"Thumbs up to #AZ06 small biz,  My Job Chart. #homegrown #loyaltothesoil ",Republican
150338151681908_663770313672020,Great testament to the dedication our men and women show towards those who have served. ,Republican
150338151681908_659955520720166,Thumbs up to Bobby from Applewood Pet Resort in PV. Great concept! #smallbiz #az06,Republican
150338151681908_10201576798691724,Heads up! My staff is hosting Mobile Office Hours tomorrow morning at the Desert Foothills Library. Drop by if you need any help or have any questions! http://ow.ly/tQa3a,Republican
150338151681908_572288619486857,Great speaking w/Financial Services Innovation Coalition earlier today on capital & credit issues impacting #AZ.,Republican
150338151681908_565426656839720,Academy Nomination paperwork is due in #AZ Monday. Call the office if you need help: (480) 946-2411. Read more here: http://ow.ly/pHsOm,Republican
150338151681908_564827860232933,This is the type of news about our Veterans that shows respect & honor towards their service. #AZ is doing it right.,Republican
150338151681908_561845500531169,Serving Arizona is my number one priority and the priority of the team that works for you. #shutdown #FairnessForAll,Republican
150338151681908_533579936691059,Had so much fun going on the The Nearly Famous Barry Young Show with my friend from parliament Nicholas Dakin. What a good sport!,Republican
150338151681908_523528254362894,"NUMBER OF THE DAY: 1. It's been 1 year today since the Supreme Court ruled that ObamaCare is the law of the land. Since then, we've seen premiums increasing, millions of Americans losing the plans they have, billions in tax hikes, fewer people covered, millions MORE uninsured, and job losses. No wonder a majority of Americans disapprove of this monstrosity: http://1.usa.gov/18aFhh7",Republican
150338151681908_142503479242183,Sunday morning I'll be on ABC's This Week talking with the roundtable about all the news of the day. Check here at the bottom of the page to see what time This Week airs where you live. Tune in! http://abcnews.go.com/ThisWeek/,Republican
150338151681908_457837140932006,"The Tale of Two Jack Lews: Which Jack Lew will show up as Treasury Secretary? The one who wants to spend or cut?   Jack Lew in March 2000 ""fiscal discipline is essentialÛ_reducing the accumulated Federal debt will help us to protect these important programs, improve our ability to respond to future fiscal problems or crises, lower both interest rates and Federal interest costs, and encourage continued strong economic growth.""  Jack Lew in February 2011 ÛÏWe must take care to avoid indiscriminate cuts in areas critical to long-term growth like education, innovation and infrastructure ÛÓ cuts that would stifle the economy just as it begins to recover. That, in turn, would deprive us of one of the most powerful drivers of deficit reduction, a growing economy.Û",Republican
117758198297225_783285751744463,"Here are some more pics from the Joint Town Hall meeting today.  It was such a pleasure to meet with Clarke County Commissioner Tyrone Moye, Jackson Mayor Richard Long, U.S. Representative Bradley Byrne, and a group of young Alabamians!",Democrat
117758198297225_710520222354350,A big thanks to all of the volunteers at today's job fair!!!  We could not have done it without you.,Democrat
117758198297225_686086098131096,"Glenda Lewis, Eva Prewitt, Maxie Thomas, and Willie ""Dino"" Fort joined me today at the Capitol.  I am so glad they were able to attend the ceremony marking the 50th Anniversary of the Civil Rights Act.",Democrat
116058275133542_788388361233860,Good luck to the Athens High School football team in tonightÛªs #Ohio State Championship game at the Shoe. Congrats on an amazing season and #GoBulldogs!,Republican
116058275133542_733064020099628,"Have a safe and relaxing Labor Day weekend, #Ohio!",Republican
116058275133542_681061505299880,"Honored to receive the Congressional Management Foundation's Silver Mouse award today for the way I connect and communicate with you, the constituents of #OH15, via my website. Make sure to visit http://stivers.house.gov to learn more on how I'm here to assist you! #Ohio   http://instagram.com/p/ojdoJTiq-x/",Republican
116058275133542_662442467161784,Join me tomorrow during my office hours in New Lexington from 3:00 p.m. ÛÒ 4:30 p.m. at the Perry County District Library.  More details here:  http://1.usa.gov/1lxpLoR,Republican
116058275133542_496495027089863,Reminder ÛÒ YouÛªre invited to my Listening Session tonight at Wilmington College.  WHEN: TONIGHT at 7pm WHERE: The McCoy Room in the Kelly Center at Wilmington College ÛÒ on College Street  QUESTIONS? Call my Wilmington District Office at 937-283-7049,Republican
116058275133542_546529058703180,"From my listening session in Fairfield County to my tours all over the district, I have a lot of great photos to post from the last district work period. Here are a few for now ÛÒ please check back later for the rest: https://www.facebook.com/media/set/?set=a.476436305762402.1073741825.116058275133542&type=1",Republican
131177916946914_781519485246084,"227 years ago, our Founding Fathers created a document that serves not only as our governmentÛªs framework but also as a safeguard of our freedoms and liberties. Happy Constitution Day!",Republican
131177916946914_713828028681897,It was great to be in Valdosta today to speak with the Azalea City Kiwanis Club about Georgia's contributions to our national defense and the state of our economy. It is past time to get our fiscal house in order. LIKE if you agree.,Republican
131177916946914_633570750040959,"It was a pleasure to welcome the American Peanut Council at their DC Trade Conference earlier today. As a member of the House Agriculture Committee and having grown up in a rural Georgia farming community, I know how important agriculture is to our everyday lives and our nationÛªs economic success.  I am a supporter of free and fair trade because it is crucial to economic success and job creation in Georgia.",Republican
131177916946914_579340602130641,"In case you didn't see today's paper, I wanted to let you know about a town hall meeting we're holding tomorrow, September 4th, from 5:00 p.m. to 6:00 p.m. at the Thomasville-Thomas County Chamber of Commerce to hear from constituents from Georgia's Eighth Congressional District. Hope to see you there!",Republican
131177916946914_528482267216475,New from the #IRS: Û÷Everything Comes From the Top.Ûª The American people need to start getting answersÛÓnot contradicting testimony.   http://washingtonexaminer.com/anonymous-cincinnati-irs-official-everything-comes-from-the-top./article/2530001,Republican
131177916946914_527187087345993,Great to wrap up my week in DC with students from First Presbyterian Day School in Macon. I was lucky enough to hang out with them and Senator Chambliss to speak about how proud I am to be an American!,Republican
131177916946914_498153666908916,"File this under ""unbelievable."" Not only are the Democrats on the House Committee on Financial Services refusing to tackle our debt, they would just prefer to ignore it all together.",Republican
233846963416149_568767213257454,You can order flags to be flown over the U.S. Capitol to honor #AZ09 vets and recognize special occasions. Order yours:,Democrat
233846963416149_568619686605540,Happy #WrightBrothersDay! #AZ09 is home to US Airways & thousands of aviation jobs. Thanks Orville & Wilbur!,Democrat
233846963416149_539488349518674,Today is #GoPurpleDay. We worked to reauthorize #VAWA to protect AZ women and their families from domestic violence.,Democrat
233846963416149_526404947493681,Tune in at 2:30 PM AZ time & join our coalition to prevent veteran suicide. Join the conversation using #Stop22aDay. ,Democrat
233846963416149_524208901046619,We introduced a bipartisan bill with Congressman Mike Coffman to cut wasteful spending and save taxpayers nearly $200 billion. Learn more: ,Democrat
233846963416149_520210111446498,Honored to present Verma Pastor with the Hall of Fame award at today's Valle del Sol #Profiles2014 Luncheon.,Democrat
233846963416149_513875955413247,U.S. Department of Veterans Affairs must swiftly and effectively implement the 24 recommendations in the Inspector GeneralÛªs report.  The culture at the VA must change. READ: ,Democrat
233846963416149_510095065791336,We can help expedite passport approval for #AZ09 residents. Need help with your passport? Call us: 602-956-2285,Democrat
233846963416149_508318399302336,We want to hear from you! Write and let us know what issues you care about:,Democrat
233846963416149_500649083402601,Our team helps veterans with VA benefit claims. Today we met with the VA Regional Office about improving claims processing.,Democrat
233846963416149_497688017032041,Voted for Representative Matt Salmon's bill making a college degree more accessible by rewarding innovative skills-based programs.,Democrat
233846963416149_457360564398120,"Another Phx VA employee goes public with allegations of misconduct, destroying evidence. This is outrageous: http://www.azcentral.com/story/news/investigations/2014/05/02/second-va-doctor-blows-whistle-patient-care-failures/8595863/ ",Democrat
233846963416149_447179478749562,It's #EqualPayWeek. We asked the Administration to ensure female federal workers receive #EqualPay and won! Great news for women.   http://1.usa.gov/1kCRJiJ,Democrat
233846963416149_427535214047322,Proud to support the Arizona Wing - Civil Air Patrol and their work to foster leadership & promote aerospace education.,Democrat
233846963416149_10203203100987182,"Do you know a veteran who needs help accessing his/her benefits? Our casework team can help, call 602-956-2285 or http://1.usa.gov/LRkf0r.",Democrat
233846963416149_399821856818658,Need help using your new health insurance? Our office can help. Call 602-956-2285 or http://1.usa.gov/1bAU6rp.,Democrat
233846963416149_387947191339458,I joined Congressman Dan Lipinski in asking for the comprehensive review of healthcare.gov that Americans deserve. http://1.usa.gov/1f3yecX,Democrat
233846963416149_383783508422493,The Small Business Administration has a new program to help veterans secure business loans. Learn how here: http://1.usa.gov/1c6hMG3,Democrat
233846963416149_378148712319306,"Working to ensure Arizona businesses, universities like #ASU, and infrastructure are protected from the economic shock of terrorism",Democrat
233846963416149_375930849207759,Proud to honor our veterans for their service today at the Devonshire Senior Center Veterans Appreciation Event,Democrat
233846963416149_356837827783728,WeÛªre holding a ÛÏWhat the New Healthcare Law Means for Small BusinessÛ seminar with SBA and AZ Small Business Association on Sept 30th at 8:30a. RSVP here: http://bit.ly/1eF1RTU,Democrat
233846963416149_354036124730565,Happy birthday United States Air Force!,Democrat
233846963416149_327141447420033,"Our casework team is in Ahwatukee today at the Pecos Community Center (17010 S 48th St, Phoenix, AZ) from 11a - 2p. We can help #AZ09 residents with issues involving any federal agency.",Democrat
233846963416149_320527858081392,Thanks for coming to our first Congressional Town Hall in Tempe. We focused on Social Security and other issues affecting #AZ09 seniors. I'm taking your input back to Washington next week.,Democrat
233846963416149_311328295668015,BREAKING: Kyrsten releases statement on NSA leaks: http://1.usa.gov/19q5tX2.,Democrat
233846963416149_296601957140649,"BREAKING: Sinema Demands Discipline for ICE Disaster, Says Wakeup Call for Congress.  www.sinema.house.gov/media-center/press-releases/sinema-demands-discipline-for-ice-disaster-says-wakeup-call-for-congress",Democrat
233846963416149_293724297428415,"Kyrsten met with Boilermakers Local 627 about protecting current jobs, creating new jobs and restoring the middle class.",Democrat
233846963416149_289322934535218,Rep. SinemaÛªs Mobile Office Hours will continue this summer. A caseworker will be at every event to help residents. Visit 1.usa.gov/14Odh3t for the full schedule.,Democrat
233846963416149_262836780517167,Our staff and interns greet A LOT of AZ visitors during the day.,Democrat
233846963416149_246928325441346,"Congresswoman Sinema met with leaders, advocates everyday heroes against domestic violence. They discussed the Violence Against Women Act, which provides critical funding for shelters and protective services for victims of domestic violence and abuse. The passage of VAWA is vitally important to continuation of this work.",Democrat
233846963416149_464988343567647,"""Sinema has consistently called on Congress to be accountable to the public and complete the very basis tasks they were elected to do.  TodayÛªs bipartisan action sets a firm expectation for Congress to pass a budget and for both parties to find the critical middle ground on our long-term deficits. An important stipulation of the bill requires that salaries be withheld for members of either chamber that stalls on the adoption of a budget.""  http://sinema.house.gov/media-center/press-releases/sinema-takes-bipartisan-stand-on-holding-congress-accountable-for-budget",Democrat
242042855928904_276626832513063,"Proud to have voted for Rep. Rob Bishop's bill today which adds a review process to the Antiquities Act. In '96, Clinton designated nearly 2 million acres of land in UT as a nat'l monument without ANY input from the state of UT. That's just unacceptable. If the creation of new nat'l monuments are a good idea, shouldnÛªt others be aware before they go into effect? ShouldnÛªt the monuments have to undergo public scrutiny? Read more in the article below:",Republican
242042855928904_355883547878167,Join me TONIGHT (8/28) for a town hall meeting in St. George. Share this with your friends and neighbors!,Republican
242042855928904_313251578808031,"Yesterday, I discussed Obama's Counterterrorism Speech on BBC Radio.   I think the President and his Administration have realized they need to refocus and bring some clarity to our Counterterrosim plan.   Listen to the interview here: http://youtu.be/y7XqGL6purQ",Republican
242042855928904_145925995568244,"I'm chairing the House Committee on Science, Space, and Technology: Subcommittee on Environment hearing TODAY at 2pm EST.  The hearing is titled ÛÏMid-Level Ethanol Blends: Consumer and Technical Research NeedsÛ  Watch it here: http://science.house.gov/hearing/subcommittee-environment-mid-level-ethanol-blends-consumer-and-technical-research-needs",Republican
450130878375355_784249164963523,I had the pleasure of Skyping into the Dublin City Council meeting last night to thank my good friend Mayor Tim Sbranti for his years of leadership and welcome incoming Dublin Mayor David Haubert.,Democrat
450130878375355_778909395497500,Today I was on Fox News discussing President Obama's immigration action. Our immigration system is broken. I urge House Republican leadership to allow a vote on comprehensive immigration reform.,Democrat
450130878375355_778540795534360,No one is invisible. For National Hunger and Homelessness Awareness Week I remembered the homeless who died this year at Abode's ceremony at St. James Episcopal Church.,Democrat
450130878375355_742829639105476,"Today I honored the late Tom McCormick, of Dublin.  Tom served us in many ways: U.S. Marine, teacher, and elected member of the Dublin San Ramon Services District to name a few.  He is survived by his wife of 42 years, and former Dublin City Councilman Claudia McCormick, sons Marshall and Thomas, and stepchildren, Melinda, Desiree, and Kathy.",Democrat
450130878375355_721138841274556,"Once again, extreme right-wing groups and Senator (Speaker?) Ted Cruz get their way and prevent a vote addressing the crisis of unaccompanied minors crossing the southern border. While they  use ""vote-scoring"" to sway Republicans their backwards way, the middle class is losing out. #middleclasskeepingscore",Democrat
450130878375355_710475419007565,"Today I fought to boost our investment in energy efficiency and renewable energy on the House Floor by shifting funding from fossil fuel research. Unfortunately, my effort failed on a vote of 172-245.  We should be securing our energy independence and investing in better, safer, more affordable energy. TodayÛªs shortsighted decision puts that future at risk.",Democrat
450130878375355_670106916377749,There's no room for racism in the NBA. #BanSterling #OutOfBounds,Democrat
